ticker,name,role,education_secondary,education_bachelor,education_master,education_doctoral,education_level_unknown,has_mba_emba,has_foreign_education,has_professional_retraining,has_law_education,has_economics_education,publications_count,publications_count_is_lower_bound,has_research_experience,research_experience_years,patents_count,patents_count_is_lower_bound,experience_years_same_sector,experience_years_same_industry,experience_years_same_industry_group,professional_experience_years,has_experience_same_sector,has_experience_same_industry,has_experience_same_industry_group,has_other_company_management,current_company_experience_years,is_ceo
TRNFP,Уваров Алексей Константинович,заместитель руководителя Аппарата Правительства Российской Федерации; член Совета директоров ПАО «Транснефть»,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
TRNFP,Шмаль Геннадий Иосифович,президент Союза нефтегазопромышленников России; независимый директор ПАО «Транснефть»,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0,0,0,0,1,1,1,1,0,False
TRNFP,Шоцкий Сергей Александрович,вице-президент ПАО «Транснефть»; член Правления,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
TRNFP,Щурова Елена Владимировна,,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False
TTLK,Алексеев Сергей Владимирович,член Совета директоров ПАО «Таттелеком»; первый заместитель генерального директора АО «Связьинвестнефтехим»,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False
TTLK,Алтынбаева Ландыш Завдятовна,руководитель Буинского ЗУЭС ПАО «Таттелеком»,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False
TTLK,Белобородов Сергей Александрович,заместитель генерального директора ПАО «Таттелеком» по операционной деятельности и режиму,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
TTLK,Воробьев Михаил Сергеевич,генеральный директор ООО «Твои Мобильные Технологии»,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,2,0,2,2,1,0,1,1,0,False
TTLK,Камалетдинов Тимур Русланович,генеральный директор ООО «ТТК Диджитал»,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1,1,1,1,1,0,False
TTLK,Минниханов Расуль Рифкатович,заместитель генерального директора ПАО «Таттелеком» по развитию,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,1,1,1,1,1,1,1,0,1,False
TTLK,Минниханов Рифкат Нургалиевич,член Совета директоров ПАО «Таттелеком»; президент Академии наук Республики Татарстан,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0.0,0,1,1,1,1,1,1,1,0,1,False
TTLK,Надин Артем Александрович,руководитель Альметьевского ЗУЭС ПАО «Таттелеком»,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False
TTLK,Нафигин Альберт Ильдарович,член Совета директоров ПАО «Таттелеком»; помощник Президента Республики Татарстан,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
TTLK,Нургалеев Ильдар Тахиржанович,заместитель генерального директора по информационной безопасности — директор департамента ИТ,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
TTLK,Нурутдинов Айрат Рафкатович,генеральный директор ПАО «Таттелеком»; член Совета директоров,0,0,0,1,0,1,0,0,0,1,1.0,1,1,0,0.0,0,6,6,6,6,1,1,1,0,6,True
TTLK,Осадченко Анастасия Михайловна,корпоративный секретарь ПАО «Таттелеком»; секретарь Совета директоров,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
TTLK,Сибгатуллин Ильнар Ильдарович,заместитель генерального директора ПАО «Таттелеком» по массовому рынку и маркетингу,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,1,1,1,1,1,0,1,False
TTLK,Сорокин Валерий Юрьевич,председатель Совета директоров ПАО «Таттелеком»; генеральный директор АО «Связьинвестнефтехим»,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False
TTLK,Сотов Денис Игоревич,член Совета директоров ПАО «Таттелеком»; начальник отдела по работе с портфельными инвестициями АО «Связьинвестнефтехим»,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False
TTLK,Степанов Максим Александрович,руководитель Набережно-Челнинского ЗУЭС ПАО «Таттелеком»,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,2,2,2,2,1,1,1,1,0,False
TTLK,Урлин Андрей Олегович,директор ООО «МИГ»,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,5,0,0,0,1,0,False
TTLK,Фролов Дмитрий Александрович,заместитель генерального директора ПАО «Таттелеком» по техническим вопросам,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,1,1,1,1,1,0,1,False
TTLK,Шагиахметов Сергей Равилевич,заместитель генерального директора ПАО «Таттелеком» по коммерческой деятельности,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
TTLK,Шафигуллин Лутфулла Нурисламович,член Совета директоров ПАО «Таттелеком» до 15.05.2024; ранее генеральный директор ПАО «Таттелеком»,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
TTLK,Яковлев Альберт Валерьевич,"член Совета директоров ПАО «Таттелеком»; заместитель министра цифрового развития государственного управления, информационных технологий и связи Республики Татарстан",0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
UGLD,Клёцкин Артём,финансовый директор ЮГК,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
UGLD,Курбанов Руслан Магамедович,генеральный директор ООО «Соврудник»,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,28,26,28,28,1,1,1,1,0,False
UGLD,Струков Константин Иванович,на 2024 год: президент ООО «УК ЮГК» и руководитель управляющей организации ПАО «ЮГК»,0,0,0,1,0,0,0,0,0,0,2.0,1,1,16,0.0,0,35,35,35,44,1,1,1,1,0,True
UGLD,Яковлев Дмитрий,начальник отдела по связям с инвесторами / директор по связям с инвесторами ЮГК,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
UPRO,Алексеенков Денис Александрович,генеральный директор ООО «Юнипро Инжиниринг»,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,1,1,1,1,1,1,0,False
UPRO,Артемьев Игорь Юрьевич,председатель Совета директоров ПАО «Юнипро»,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,1,18,1,1,1,1,1,False
UPRO,Бейгер Мария Игоревна,,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False
UPRO,Деркач Николай Николаевич,директор филиала «Сургутская ГРЭС-2» ПАО «Юнипро»,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,5,5,5,7,1,1,1,1,0,False
UPRO,Ермиличев Дмитрий Валерьевич,,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False
UPRO,Иванова Оксана Николаевна,,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False
UPRO,Иноземцев Евгений Александрович,директор филиала «Смоленская ГРЭС» ПАО «Юнипро»,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0.0,0,5,5,5,5,1,1,1,1,0,False
UPRO,Казарин Дмитрий Иванович,,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False
UPRO,Кирпичников Михаил Петрович,член Совета директоров ПАО «Юнипро»,0,0,0,1,0,0,0,0,0,0,,1,1,0,0.0,0,1,1,1,1,1,1,1,0,1,False
UPRO,Королев Виталий Геннадьевич,член Совета директоров ПАО «Юнипро»,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,1,1,1,11,1,1,1,1,1,False
UPRO,Маликова Дина Ринатовна,член Совета директоров ПАО «Юнипро»,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,1,34,1,1,1,1,1,False
UPRO,Некипелов Александр Дмитриевич,член Совета директоров ПАО «Юнипро»,0,0,0,1,0,0,0,0,0,1,,1,1,0,0.0,0,1,1,1,1,1,1,1,1,1,False
UPRO,Никонов Василий Владиславович,"генеральный директор, председатель Правления ПАО «Юнипро»",0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,2,2,2,2,1,1,1,0,2,True
UPRO,Овчинников Сергей Борисович,,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False
UPRO,Павлов Алексей Юрьевич,член Совета директоров ПАО «Юнипро»,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,1,1,1,1,1,1,1,False
UPRO,Поварницын Андрей Васильевич,директор филиала «Яйвинская ГРЭС» ПАО «Юнипро»,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,5,5,5,5,1,1,1,1,0,False
UPRO,Попов Игорь Викторович,заместитель генерального директора по производству ПАО «Юнипро»; член Правления,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
UPRO,Семенова Вероника Николаевна,начальник Управления внутреннего аудита ПАО «Юнипро»,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
UPRO,Талалаева Елена Владимировна,,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False
UPRO,Тарасенко Оксана Валерьевна,член Совета директоров ПАО «Юнипро»,0,0,0,1,0,0,0,0,1,0,0.0,0,1,3,0.0,0,1,1,1,8,1,1,1,0,1,False
UPRO,Шишкин Андрей Николаевич,член Совета директоров ПАО «Юнипро»,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,1,11,1,1,1,1,1,False
VKCO,Азаренко Елена,управляющий директор VK,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,15,15,15,15,1,1,1,0,15,False
VKCO,Айвазов Александр,член Совета директоров МКПАО «ВК»; исполнительный директор; старший вице-президент по инвестициям и развитию бизнеса VK,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0.0,0,3,3,3,3,1,1,1,1,3,False
VKCO,Анисимов Никита,член Совета директоров МКПАО «ВК»; независимый директор,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0.0,0,3,3,3,5,1,1,1,0,3,False
VKCO,Антонова Ульяна,член Совета директоров МКПАО «ВК»; неисполнительный директор,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False
VKCO,Багудина Елена Геннадьевна,генеральный директор МКПАО «ВК»,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,14,14,14,14,1,1,1,1,0,True
VKCO,Борыславская Светлана,финансовый директор VK,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,17,17,17,17,1,1,1,0,17,False
VKCO,Гогичаты Мераб,вице-президент по инфраструктуре и прикладным сервисам VK,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,2,2,2,2,1,1,1,1,2,False
VKCO,Гордин Михаил,член Совета директоров МКПАО «ВК»; неисполнительный директор,0,0,0,1,0,1,0,0,0,1,0.0,0,1,9,0.0,0,2,2,2,4,1,1,1,0,2,False
VKCO,Дуксин Николай,вице-президент по музыкальным и видеосервисам VK,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,4,4,4,4,1,1,1,0,4,False
VKCO,Зыбина Мария,член Совета директоров МКПАО «ВК»; неисполнительный директор,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,3,3,3,3,1,1,1,1,3,False
VKCO,Карпов Антон,"вице-президент, директор по информационной безопасности VK",0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,2,2,2,2,1,1,1,1,2,False
VKCO,Кириенко Владимир Сергеевич,генеральный директор группы VK,0,0,0,0,1,1,0,0,0,1,0.0,0,0,0,0.0,0,4,4,4,4,1,1,1,1,4,False
VKCO,Китова Екатерина,корпоративный секретарь МКПАО «ВК»,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False
VKCO,Ковальчук Степан,старший вице-президент по медиастратегии; руководитель бизнес-группы «Социальные платформы и медиаконтент» VK,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,2,2,2,2,1,1,1,0,2,False
VKCO,Куприянов Сергей,председатель Совета директоров МКПАО «ВК»; неисполнительный директор,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,3,3,3,23,1,1,1,1,3,False
VKCO,Кучай Анастасия,вице-президент по персоналу VK,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,1,1,1,1,1,1,1,False
VKCO,Мальгинов Антон,член Совета директоров МКПАО «ВК»; исполнительный директор; руководитель юридического департамента VK,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,3,3,3,3,1,1,1,0,3,False
VKCO,Меркутов Алексей,вице-президент по коммуникациям VK,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,3,3,3,3,1,1,1,1,3,False
VKCO,Мыздриков Иван,вице-президент по развитию почтовых сервисов и магазина приложений VK; директор по продуктам VK Tech,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,3,3,3,3,1,1,1,0,3,False
VKCO,Попов Петр,вице-президент по рекламным технологиям VK,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,2,2,2,2,1,1,1,1,2,False
VKCO,Сиренко Ирина,вице-президент по связям с государственными органами VK,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0.0,0,3,3,3,3,1,1,1,1,3,False
VKCO,Тадевосян Максим,вице-президент VK,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False
VKCO,Устинов Антон,член Совета директоров МКПАО «ВК»; неисполнительный директор,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0.0,0,0,0,0,9,1,1,1,1,0,False
VKCO,Фролов Антон,"вице-президент по AI, контентным и рекомендательным сервисам VK",0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,2,2,2,2,1,1,1,0,2,False
