scenario,media_score,awards_score,expertise_score,face_score,communication_score,family,varied_component,target_weight
2708,0.10465693876159896,0.16622450044664744,0.26616343129128767,0.21837263902314125,0.24458249047732464,dirichlet_0.2,,
2709,2.3636720454148053e-05,0.48739911984832723,0.08574951366369879,0.4266933042894095,0.00013442547811026297,dirichlet_0.2,,
2710,1.0625402139331587e-05,0.05337022591939991,0.6157673149897948,0.08483899382756921,0.24601283986109676,dirichlet_0.2,,
2711,0.0002225645922448464,0.11444318840023256,0.4737626144202884,0.0278274472899776,0.3837441852972567,dirichlet_0.2,,
2712,0.2563836781642604,0.014442032739240199,0.6282466674358905,0.00021534380637190656,0.10071227785423688,dirichlet_0.2,,
2713,0.20283366608046702,6.53264445534788e-05,0.008106701463854164,0.5421495036395205,0.24684480237160467,dirichlet_0.2,,
2714,0.8555723773960074,0.0003158844306843603,0.13400864021926026,0.00809890989227239,0.002004188061775673,dirichlet_0.2,,
2715,0.09542455020484017,0.7910643694336953,0.0010793651816813357,0.1124155522438949,1.6162935888274212e-05,dirichlet_0.2,,
2716,5.575526398211025e-07,0.006628118709030234,0.16073700107361807,0.19656395865035972,0.6360703640143522,dirichlet_0.2,,
2717,1.846822265199295e-08,0.06090135517075954,0.8283835129100527,0.1021534086017065,0.008561704849258549,dirichlet_0.2,,
2718,0.035123905979035044,0.10895286835777065,0.00036757161113106326,0.7095348710605679,0.14602078299149523,dirichlet_0.2,,
2719,0.4843624013471899,0.02684887526654088,4.208391913784053e-06,0.00561174812948887,0.48317276686486654,dirichlet_0.2,,
2720,0.20931783892215255,9.384619689680813e-06,0.0066916146363570446,0.08928469874886819,0.6946964630729324,dirichlet_0.2,,
2721,0.13530857934878818,1.660541950506305e-06,9.606095675662e-09,0.24852011209991764,0.616169638403248,dirichlet_0.2,,
2722,0.5241874010042396,0.012119305332702807,0.001794729309181602,0.4618947821689777,3.78218489854261e-06,dirichlet_0.2,,
2723,0.0006311063813297282,2.0753066271141686e-07,0.9769081144345045,0.00492559844697946,0.017534973206523616,dirichlet_0.2,,
2724,3.3701185467522926e-05,0.8856772055029422,0.11252204197379864,0.0013438886583544568,0.0004231626794372011,dirichlet_0.2,,
2725,9.276128979179472e-05,0.8516986015523299,0.0010198326169205206,0.021304938053551697,0.12588386648740607,dirichlet_0.2,,
2726,0.02931102942820394,0.3778903727464734,0.2605350325614659,3.905180341761071e-06,0.33225966008351493,dirichlet_0.2,,
2727,0.022924039482990537,0.11702425988992994,0.5653307190984413,0.14909371267010116,0.14562726885853716,dirichlet_0.2,,
2728,0.9831086718208484,0.014354584370068573,0.0005069981807555824,0.001645619488557648,0.0003841261397698232,dirichlet_0.2,,
2729,0.1809687073891833,4.053915063611232e-06,0.7737876083986951,0.010401128243460305,0.03483850205359776,dirichlet_0.2,,
2730,0.033026016018894065,0.07939211090026746,0.3475401686988124,0.14138006331803135,0.3986616410639948,dirichlet_0.2,,
2731,0.7902742103280951,0.0052422201010641715,0.0005836565970204374,0.16822948609021676,0.0356704268836036,dirichlet_0.2,,
2732,0.0001815836684896809,0.3676854838856608,0.5327218094578805,0.05787403995389982,0.041537083034069146,dirichlet_0.2,,
2733,0.000730383371069174,8.342261779762035e-05,0.9928708225808033,1.8011872482026466e-16,0.006315371430329755,dirichlet_0.2,,
2734,0.0024264316691626295,0.023271246205030766,0.06875155788387416,1.1138444062137107e-05,0.9055396257978703,dirichlet_0.2,,
2735,0.2274819852665695,0.24353924910015612,4.321159354482254e-07,0.5207695658348775,0.00820876768246144,dirichlet_0.2,,
2736,0.8696461763381791,0.0008721932526221624,0.0031643278786584713,0.014137734093180719,0.11217956843735964,dirichlet_0.2,,
2737,0.11431438190986182,0.0014568890171583007,0.12022730970205124,0.7636135441860505,0.00038787518487832937,dirichlet_0.2,,
2738,0.9518041929712097,0.0111288323509939,1.5888206388586128e-06,0.03676103012330071,0.00030435573385681036,dirichlet_0.2,,
2739,0.0007954536820228008,0.7014305656190492,0.00025808247240233375,0.07308755504244281,0.22442834318408283,dirichlet_0.2,,
2740,0.45808574671273,0.12147186758667472,0.0019782229953674894,0.4184641566816349,6.023592946318611e-09,dirichlet_0.2,,
2741,0.5956339341460293,0.0970037240813747,0.30700586812982666,6.566193196209033e-10,0.00035647298614991383,dirichlet_0.2,,
2742,0.001247123890854417,0.17005907975744886,0.5608848872037432,0.021654110155649085,0.2461547989923043,dirichlet_0.2,,
2743,0.13028294160353823,0.5671478579178906,0.3011205988770628,0.0014486013992764364,2.0223216777861562e-10,dirichlet_0.2,,
2744,0.015204828797347648,0.24375232495630958,0.0007952416888573027,0.05256159972211711,0.6876860048353683,dirichlet_0.2,,
2745,0.7527155316369155,6.691455209453389e-06,0.19705288657084846,0.005790846273477642,0.04443404406354899,dirichlet_0.2,,
2746,0.003738809300631211,9.189517698583902e-05,0.0038259016415722676,0.30863365409861393,0.6837097397821967,dirichlet_0.2,,
2747,0.30048124617823607,3.522942877735381e-05,0.3797617344848475,0.0027323964900781736,0.3169893934180609,dirichlet_0.2,,
2748,0.017135470862950405,0.00012638962003921404,0.004004087376827756,0.027849361503294277,0.9508846906368884,dirichlet_0.2,,
2749,0.7059754308994625,0.0017236378824725394,0.24141710237827096,1.5297590140002411e-06,0.05088229908077998,dirichlet_0.2,,
2750,0.36677917700666374,0.0003397751844029379,0.0007477316801377764,1.3492068905669593e-10,0.6321333159938749,dirichlet_0.2,,
2751,0.00033435227735065394,0.1397259085820926,0.3178680450738146,0.4729390684408847,0.06913262562585731,dirichlet_0.2,,
2752,0.01381286893554486,0.01108041389122927,0.7410528267873397,0.227427916351503,0.006625974034382936,dirichlet_0.2,,
2753,0.00013004384809628102,0.06916462231584332,0.18243694884264064,0.012603696503505143,0.7356646884899146,dirichlet_0.2,,
2754,0.32266405123189723,0.00025459918918529096,0.6236210084571719,0.04990051210050316,0.0035598290212421955,dirichlet_0.2,,
2755,0.05127520531051849,0.743763201007652,0.19647638120065056,0.008426308251141271,5.890423003762963e-05,dirichlet_0.2,,
2756,2.669816811947804e-05,0.00011934279016184604,0.345503870452539,0.5646625627777114,0.08968752581146813,dirichlet_0.2,,
2757,0.0002716616054469678,0.4080009436872353,0.003021777788420852,0.02782019026732073,0.560885426651576,dirichlet_0.2,,
2758,0.7637006368041389,0.1425368160126429,0.04153109919397902,0.0511888968819026,0.0010425511073368534,dirichlet_0.2,,
2759,0.07847905146963394,0.8202889705927543,0.06403178090646454,0.0015473817516892072,0.035652815279457975,dirichlet_0.2,,
2760,7.015888498932243e-05,0.7533089171577,0.2391276727976886,0.0007661989022211579,0.006727052257401,dirichlet_0.2,,
2761,0.0757749114743054,0.7010643087209741,0.19840870461013213,0.02473723636937935,1.4838825209034786e-05,dirichlet_0.2,,
2762,0.7807325164189987,0.0025201082590659975,0.011355057914196302,0.20536472305023054,2.7594357508595197e-05,dirichlet_0.2,,
2763,3.4592964648951426e-09,0.3382670346378374,0.07602830096991899,0.0028996114842139535,0.5828050494487332,dirichlet_0.2,,
2764,0.0001343812288623947,0.6993388662941068,0.3005265603684481,1.91746816610463e-07,3.617658871371288e-10,dirichlet_0.2,,
2765,0.26029540929263456,0.041739522498300305,0.00015066595011846448,0.04494047020081817,0.6528739320581286,dirichlet_0.2,,
2766,0.03297009678486443,0.6858695302569715,0.22266664161572314,4.0438935057542684e-06,0.05848968744893514,dirichlet_0.2,,
2767,0.2681242527934062,0.10302811250492376,0.19655010300387504,0.10232582347833973,0.3299717082194552,dirichlet_0.2,,
2768,0.35901520086535976,0.0008280509299239525,0.14200467233165973,0.10332424679059002,0.39482782908246655,dirichlet_0.2,,
2769,0.7577011527191195,0.15539821881111507,0.07902164270295377,0.0024546024748088747,0.005424383292002615,dirichlet_0.2,,
2770,0.06516044024334372,0.017220630784016824,0.010049025992313502,0.8454149566392375,0.062154946341088466,dirichlet_0.2,,
2771,0.9739267054398477,3.244152764645519e-05,2.656504097456123e-05,1.4438540962426628e-05,0.025999849450568782,dirichlet_0.2,,
2772,0.0008249131024149989,0.5582167868441837,0.44092565068484374,7.350010736312268e-07,3.191436748381578e-05,dirichlet_0.2,,
2773,0.0020815480452091397,0.0008853280173904482,0.017028495854414887,0.9800045571587679,7.092421769170464e-08,dirichlet_0.2,,
2774,0.00021894999730936548,0.014570123658618992,0.19295781863851225,0.416437850489583,0.3758152572159765,dirichlet_0.2,,
2775,0.12523293375751138,0.5411995764141894,0.2835599551715263,0.022572594484328447,0.0274349401724445,dirichlet_0.2,,
2776,0.3741186249744073,0.12770901667204232,0.03738312471515055,0.46078611423284827,3.1194055515206373e-06,dirichlet_0.2,,
2777,0.004961594564852733,0.05598893534495666,0.0016364377415241404,0.101077426569993,0.8363356057786734,dirichlet_0.2,,
2778,0.4630800186223808,0.07437071977862694,0.15279228741930267,0.03907493540282334,0.27068203877686625,dirichlet_0.2,,
2779,0.005168190061552231,0.0001920777769912543,0.9647870641676743,0.0298526667290389,1.264743314558891e-09,dirichlet_0.2,,
2780,3.5858695727261685e-05,0.000145691138388798,0.37736201099430977,0.6224558500740777,5.890974964305e-07,dirichlet_0.2,,
2781,0.32458605872165286,0.34544222671033514,4.6379710944006896e-05,0.28704689571670267,0.04287843914036515,dirichlet_0.2,,
2782,0.9005817295899152,1.651549601580179e-05,0.09489606182876972,0.0045056898774211585,3.2078780181707134e-09,dirichlet_0.2,,
2783,0.004307916235178985,0.974138783373356,0.0002600105836953422,0.018170963008648417,0.0031223267991210366,dirichlet_0.2,,
2784,0.025883969875886467,0.5968439038522856,0.025262851968641854,0.3516819028513232,0.0003273714518630979,dirichlet_0.2,,
2785,1.9613682103826864e-11,0.06477212553776275,0.06098743263007531,0.08673616853581056,0.7875042732767376,dirichlet_0.2,,
2786,4.307097025299718e-05,0.009715452837626877,0.09856123452926699,0.8419722690540629,0.049707972608790264,dirichlet_0.2,,
2787,0.07688831267715426,0.11198452224749433,0.25539173769629553,0.1432842727364347,0.4124511546426212,dirichlet_0.2,,
2788,0.016853739650910297,0.1634898747309663,0.003160802815860088,0.81041005309002,0.0060855297122432515,dirichlet_0.2,,
2789,0.02362483621491954,0.0001911949680771707,0.36071155821210565,0.037927509031362105,0.5775449015735356,dirichlet_0.2,,
2790,1.8338861456560414e-10,0.019115177274054367,0.015824421595577426,0.8841038414381605,0.08095655950881911,dirichlet_0.2,,
2791,0.0511419096948593,1.891531362568805e-07,0.000673320149487782,0.003155410852348996,0.9450291701501677,dirichlet_0.2,,
2792,0.0010396668028120524,0.0057848355830399135,0.0018646575041151125,0.9664077372240556,0.024903102885977416,dirichlet_0.2,,
2793,0.29802113105127215,0.24672137276794412,0.011308989939034628,0.442435680295366,0.00151282594638322,dirichlet_0.2,,
2794,0.0024424116997443968,0.04711163772997246,0.0018757704020971222,0.0007000406864183711,0.9478701394817677,dirichlet_0.2,,
2795,0.003323397851116951,0.9205732710599804,0.07244812934879105,0.0002636741115541567,0.003391527628557474,dirichlet_0.2,,
2796,0.29498223701962084,0.0662745877829604,0.5985748305319855,0.0005504384982181331,0.03961790616721507,dirichlet_0.2,,
2797,0.02134563187487319,0.5096191362996362,0.06092759599732386,0.3926951661905911,0.015412469637575634,dirichlet_0.2,,
2798,0.09391413669784636,0.11608062557483857,1.0136452809457984e-05,0.00946363882678613,0.7805314624477195,dirichlet_0.2,,
2799,0.998034217832846,3.786409900876782e-05,1.4302479765956757e-07,0.001925499023076034,2.276020271582158e-06,dirichlet_0.2,,
2800,5.420152582504428e-07,5.846651594567802e-07,0.003197519048624473,0.7664735936990658,0.23032776057189197,dirichlet_0.2,,
2801,0.00439266760367234,0.4028872151229804,4.8743595509477833e-08,0.5819993501644577,0.010720718365293959,dirichlet_0.2,,
2802,0.5123299629702491,0.3755615823743447,0.0006911661366658418,0.0005183262045905797,0.11089896231414957,dirichlet_0.2,,
2803,0.005781127819710227,0.006472072389172698,0.9465935064071551,0.019282283805027473,0.021871009578934484,dirichlet_0.2,,
2804,0.2598976306007415,0.03516652875301534,0.6557275067244438,0.0005167957454661462,0.04869153817633312,dirichlet_0.2,,
2805,0.9155476072765999,2.2075209235670094e-09,0.00028313914166973076,0.0015932322289392245,0.08257601914527042,dirichlet_0.2,,
2806,0.941585592960161,0.007861793863303046,1.0895258093905131e-05,0.05053939092723576,2.326991206271929e-06,dirichlet_0.2,,
2807,0.4054736668179681,0.08065895643096054,0.07405684048943878,0.0004075158593117857,0.43940302040232077,dirichlet_0.2,,
2808,0.9410471922065256,5.02831399347168e-09,0.04263995243737141,0.01406976560096305,0.002243084726826044,dirichlet_0.2,,
2809,0.00010760882401815376,1.7970073530517805e-07,0.11868140946426063,0.007396736072644247,0.8738140659383418,dirichlet_0.2,,
2810,0.15303301657727364,0.00689439747641114,0.8390335594724496,0.00036817514147754316,0.0006708513323879252,dirichlet_0.2,,
2811,0.36886129991969285,6.0035049999968653e-05,6.235718741252398e-05,0.0027411116609396555,0.628275196181955,dirichlet_0.2,,
2812,0.009207870921254661,1.706022602318943e-08,0.465907526717665,0.17499558365725112,0.3498890016436033,dirichlet_0.2,,
2813,0.4124121135773719,2.4617151219427813e-06,0.5834863407788088,0.004097488359766984,1.5955689304913593e-06,dirichlet_0.2,,
2814,0.21122735884214675,0.07852365638341588,2.7070221701667305e-08,0.7102220280266339,2.6929677581909864e-05,dirichlet_0.2,,
2815,0.08989421004450882,0.012970477034477136,0.6678118784698841,0.22930492235235478,1.8512098775084918e-05,dirichlet_0.2,,
2816,4.4998821378162905e-05,0.0007181240607745867,0.021985478782135838,0.008229458312505364,0.9690219400232062,dirichlet_0.2,,
2817,0.3066462118589849,0.3842213681931946,4.0981514553156335e-05,0.3029273586900703,0.0061640797431970545,dirichlet_0.2,,
2818,4.9932777326169545e-06,2.422309797058361e-24,0.00550914382432899,0.986100632439978,0.008385230457960408,dirichlet_0.2,,
2819,0.6259475050302366,0.25477770785865694,1.164536388016903e-12,0.11927362372630597,1.1633836360972719e-06,dirichlet_0.2,,
2820,0.17405314175794567,0.7963278318369552,0.028185141830573492,0.0014336830269679082,2.0154755764059978e-07,dirichlet_0.2,,
2821,0.7855042272792834,5.725702075673627e-07,0.11690105663933423,0.005300373346412249,0.09229377016476246,dirichlet_0.2,,
2822,0.08969619509382304,0.0008399294230282864,0.712574066184636,9.009340717849566e-13,0.1968898092976116,dirichlet_0.2,,
2823,0.3277967461763569,0.3075078477356513,0.0003113293159741037,0.3641891422593181,0.00019493451269969323,dirichlet_0.2,,
2824,0.006754099287473144,0.6177360806570209,0.0405967953448843,0.3253443185325213,0.009568706178100454,dirichlet_0.2,,
2825,8.227152817734128e-07,3.681159167616329e-06,0.006770246385433944,0.03393955447208283,0.9592856952680339,dirichlet_0.2,,
2826,0.0018337373089536782,0.38423148384274336,0.21253708573929375,0.18065643508192616,0.22074125802708316,dirichlet_0.2,,
2827,0.94508298971529,0.04148392347548339,0.0022700175208741707,0.005301515942691744,0.005861553345660673,dirichlet_0.2,,
2828,0.32842785508149686,0.39580206879761737,4.646172074696528e-13,0.24310890321932213,0.032661172901098996,dirichlet_0.2,,
2829,0.04433295615400794,0.26684606142233436,0.5558652549646393,0.0064228826840936415,0.12653284477492463,dirichlet_0.2,,
2830,6.053066122486794e-05,0.023452553229786337,0.2547201883712615,0.4856636060744487,0.23610312166327865,dirichlet_0.2,,
2831,0.3048533898297226,0.26365289537109476,7.943510992873437e-05,0.007539891393988449,0.4238743882952656,dirichlet_0.2,,
2832,0.10430397712829877,0.8201974042873531,0.039399818888335165,1.989417525911857e-06,0.03609681027848704,dirichlet_0.2,,
2833,0.2647951270381101,0.7278267509929203,0.00431396515312923,5.566225631715373e-08,0.0030641011535839082,dirichlet_0.2,,
2834,0.0526411862817738,1.5046526106236084e-05,2.0103266942866894e-07,0.24381245914947336,0.7035311070099772,dirichlet_0.2,,
2835,0.001358986438534754,0.04230355426551332,0.9170864689870187,0.005106922964509243,0.03414406734442397,dirichlet_0.2,,
2836,0.0079819789111388,0.23370217298833668,0.0002768873580368532,0.02763971112796236,0.7303992496145255,dirichlet_0.2,,
2837,0.0009499604393784928,0.11820476378548132,0.7308741687711121,0.0002691983801788186,0.149701908623849,dirichlet_0.2,,
2838,5.741452370143169e-05,0.20301753308561973,0.21585491533864587,0.5809470470320739,0.00012309001995914904,dirichlet_0.2,,
2839,0.24604075223542993,8.911244169628499e-05,5.573651686400645e-06,0.0001598334246018557,0.7537047282465855,dirichlet_0.2,,
2840,0.0012840706650719528,0.001141217937328465,0.9968950198639246,2.258536733281122e-05,0.0006571061663422057,dirichlet_0.2,,
2841,0.0735162966584998,0.12119292755228765,0.003476791215566437,0.07597811326395407,0.725835871309692,dirichlet_0.2,,
2842,0.987337131988045,0.009525211811917624,4.98963625015638e-06,0.0030566171282627886,7.604943552452941e-05,dirichlet_0.2,,
2843,6.883650537480241e-07,0.001816239813445709,0.18432525134312278,0.8114889583008164,0.002368862177561359,dirichlet_0.2,,
2844,0.02180234580665589,1.995514879811879e-05,0.012940311706866808,0.89313394344621,0.07210344389146922,dirichlet_0.2,,
2845,0.0024916341401053153,0.002593816773598692,9.011694314405729e-06,0.9949054978289334,3.9563048031772944e-08,dirichlet_0.2,,
2846,0.037949577527048396,0.0006905349170275222,1.564662429274906e-05,0.7601399184063937,0.20120432252523754,dirichlet_0.2,,
2847,0.36811139262920634,0.27581427099001987,0.14230249441273465,0.20701216190405508,0.006759680063984019,dirichlet_0.2,,
2848,0.0025377638020797127,0.005750773988947109,2.6233934278989867e-05,0.9155073342609982,0.07617789401369607,dirichlet_0.2,,
