ticker,name,role,education_secondary,education_bachelor,education_master,education_doctoral,education_level_unknown,has_mba_emba,has_foreign_education,has_professional_retraining,has_law_education,has_economics_education,publications_count,publications_count_is_lower_bound,has_research_experience,research_experience_years,patents_count,patents_count_is_lower_bound,experience_years_same_sector,experience_years_same_industry,experience_years_same_industry_group,professional_experience_years,has_experience_same_sector,has_experience_same_industry,has_experience_same_industry_group,has_other_company_management,current_company_experience_years
TRMK,Каплунов Андрей Юрьевич,вице-президент ПАО «ТМК»; член Совета директоров,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,20,20,26,1,1,1,1,20
TRMK,Кузьминов Ярослав Иванович,независимый член Совета директоров ПАО «ТМК»,0,0,0,1,0,0,0,0,0,1,0,0,1,11,0,0,7,7,7,12,1,1,1,0,7
TRMK,Петросян Тигран Ишханович,член Совета директоров ПАО «ТМК»,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,24,24,24,24,1,1,1,1,24
TRMK,Попов Михаил Владимирович,член Совета директоров ПАО «ТМК»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,1,1,0,6
TRMK,Романенко Алексей Михайлович,член Совета директоров ПАО «ТМК»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,1,1,0
TRMK,Ширяев Александр Георгиевич,член Совета директоров ПАО «ТМК»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,1,1,1,0,19
TRMK,Шматович Владимир Владимирович,член Совета директоров ПАО «ТМК»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,20,20,26,1,1,1,1,20
TRMK,Позолотина Елена Ивановна,заместитель генерального директора по управлению персоналом; директор Корпоративного университета TMK2U,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,20,20,20,1,1,1,0,20
TRMK,Якоб Дмитрий,заместитель генерального директора ПАО «ТМК» по информационным технологиям,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,1,1,0,6
TRMK,Пьянков Борис Григорьевич,технический директор ПАО «ТМК»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28,1,1,1,0,7
TRMK,Пышминцев Игорь Юрьевич,директор по научной работе ПАО «ТМК»; генеральный директор Научно-технического центра ТМК,0,0,0,1,0,0,0,0,0,0,338,1,1,34,1,1,0,0,0,0,1,1,1,1,0
TRMK,Папин Денис,руководитель направления по устойчивому развитию ПАО «ТМК»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TRMK,Оборский Владимир Брониславович,заместитель генерального директора ПАО «ТМК» по маркетингу,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,27,27,27,27,1,1,1,1,20
TRNFP,Токарев Николай Петрович,"председатель Правления, президент ПАО «Транснефть»",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26,26,26,26,1,1,1,1,18
TRNFP,Новак Александр Валентинович,заместитель Председателя Правительства Российской Федерации; председатель Совета директоров ПАО «Транснефть»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,0,0
TRNFP,Дмитриев Кирилл Александрович,генеральный директор Российского фонда прямых инвестиций; член Совета директоров ПАО «Транснефть»,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0
TRNFP,Корсик Александр Леонидович,"независимый директор, член Совета директоров ПАО «Транснефть»",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,1,1,1,1,0
TRNFP,Сазанов Алексей Валерьевич,статс-секретарь — заместитель Министра финансов Российской Федерации; член Совета директоров ПАО «Транснефть»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TRNFP,Салыгин Валерий Иванович,директор Международного института энергетической политики и дипломатии МГИМО МИД России; независимый директор ПАО «Транснефть»,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0
TRNFP,Сорокин Павел Юрьевич,первый заместитель Министра энергетики Российской Федерации; член Совета директоров ПАО «Транснефть»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRNFP,Уваров Алексей Константинович,заместитель руководителя Аппарата Правительства Российской Федерации; член Совета директоров ПАО «Транснефть»,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TRNFP,Шмаль Геннадий Иосифович,президент Союза нефтегазопромышленников России; независимый директор ПАО «Транснефть»,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0
TRNFP,Гришанин Максим Сергеевич,первый вице-президент ПАО «Транснефть»; член Правления,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TRNFP,Андронов Сергей Александрович,вице-президент ПАО «Транснефть»; член Правления,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TRNFP,Бадалов Андрей Юрьевич,"вице-президент по цифровой трансформации, информационным технологиям и информационной безопасности ПАО «Транснефть»; член Правления",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,13,1,1,1,1,6
TRNFP,Каланда Владимир Александрович,"вице-президент по правовому обеспечению, взаимодействию с государственными органами и внешним коммуникациям ПАО «Транснефть»; член Правления",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TRNFP,Король Борис Михайлович,вице-президент по управлению персоналом и административно-хозяйственной деятельности ПАО «Транснефть»; член Правления,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TRNFP,Ревель-Муроз Павел Александрович,вице-президент ПАО «Транснефть»; член Правления,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TRNFP,Скворцов Вячеслав Михайлович,вице-президент по безопасности ПАО «Транснефть»; член Правления,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TRNFP,Шоцкий Сергей Александрович,вице-президент ПАО «Транснефть»; член Правления,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TRNFP,Ефремов Александр Михайлович,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRNFP,Савкин Владимир Васильевич,директор департамента информационных технологий и цифрового развития ПАО «Транснефть»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TRNFP,Щурова Елена Владимировна,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTLK,Нурутдинов Айрат Рафкатович,генеральный директор ПАО «Таттелеком»; член Совета директоров,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,6,6,6,6,1,1,1,0,6
TTLK,Сорокин Валерий Юрьевич,председатель Совета директоров ПАО «Таттелеком»; генеральный директор АО «Связьинвестнефтехим»,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
TTLK,Алексеев Сергей Владимирович,член Совета директоров ПАО «Таттелеком»; первый заместитель генерального директора АО «Связьинвестнефтехим»,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
TTLK,Нафигин Альберт Ильдарович,член Совета директоров ПАО «Таттелеком»; помощник Президента Республики Татарстан,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TTLK,Минниханов Рифкат Нургалиевич,член Совета директоров ПАО «Таттелеком»; президент Академии наук Республики Татарстан,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1
TTLK,Сотов Денис Игоревич,член Совета директоров ПАО «Таттелеком»; начальник отдела по работе с портфельными инвестициями АО «Связьинвестнефтехим»,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
TTLK,Яковлев Альберт Валерьевич,"член Совета директоров ПАО «Таттелеком»; заместитель министра цифрового развития государственного управления, информационных технологий и связи Республики Татарстан",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TTLK,Шафигуллин Лутфулла Нурисламович,член Совета директоров ПАО «Таттелеком» до 15.05.2024; ранее генеральный директор ПАО «Таттелеком»,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TTLK,Белобородов Сергей Александрович,заместитель генерального директора ПАО «Таттелеком» по операционной деятельности и режиму,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TTLK,Нургалеев Ильдар Тахиржанович,заместитель генерального директора по информационной безопасности — директор департамента ИТ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TTLK,Шагиахметов Сергей Равилевич,заместитель генерального директора ПАО «Таттелеком» по коммерческой деятельности,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TTLK,Сибгатуллин Ильнар Ильдарович,заместитель генерального директора ПАО «Таттелеком» по массовому рынку и маркетингу,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
TTLK,Минниханов Расуль Рифкатович,заместитель генерального директора ПАО «Таттелеком» по развитию,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
TTLK,Фролов Дмитрий Александрович,заместитель генерального директора ПАО «Таттелеком» по техническим вопросам,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
TTLK,Осадченко Анастасия Михайловна,корпоративный секретарь ПАО «Таттелеком»; секретарь Совета директоров,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TTLK,Надин Артем Александрович,руководитель Альметьевского ЗУЭС ПАО «Таттелеком»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
TTLK,Алтынбаева Ландыш Завдятовна,руководитель Буинского ЗУЭС ПАО «Таттелеком»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
TTLK,Степанов Максим Александрович,руководитель Набережно-Челнинского ЗУЭС ПАО «Таттелеком»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0
TTLK,Воробьев Михаил Сергеевич,генеральный директор ООО «Твои Мобильные Технологии»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,1,1,0
TTLK,Камалетдинов Тимур Русланович,генеральный директор ООО «ТТК Диджитал»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
TTLK,Урлин Андрей Олегович,директор ООО «МИГ»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
T,Станислав Викторович Близнюк,"Президент группы ""Т-Технологии""; CEO-equivalent по локальному годовому отчету",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,1,1,21,1,1,1,1,1
T,Сергей Леонидович Батехин,"Член совета директоров МКПАО ""Т-Технологии""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
T,Алексей Владимирович Малиновский,"Председатель совета директоров МКПАО ""Т-Технологии""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,15,15,20,1,1,1,1,1
T,Илья Николаевич Писемский,"Член совета директоров МКПАО ""Т-Технологии""",0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,13,1,1,21,1,1,1,1,1
T,Татьяна Борисовна Кузнецова,"Член совета директоров МКПАО ""Т-Технологии""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,1,1,16,1,1,1,1,1
T,Валерия Александровна Павлюкова,"Член совета директоров МКПАО ""Т-Технологии""",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16,1,1,16,1,1,1,1,1
T,Александр Ильич Исаев,"Член совета директоров МКПАО ""Т-Технологии""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,2
T,Артём Игоревич Лебедев,"Член совета директоров МКПАО ""Т-Технологии""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
T,Александр Борисович Лебединский,"Член совета директоров МКПАО ""Т-Технологии""",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
UGLD,Струков Константин Иванович,на 2024 год: президент ООО «УК ЮГК» и руководитель управляющей организации ПАО «ЮГК»,0,0,0,1,0,0,0,0,0,0,2,1,1,16,0,0,35,35,35,44,1,1,1,1,0
UGLD,Клёцкин Артём,финансовый директор ЮГК,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
UGLD,Яковлев Дмитрий,начальник отдела по связям с инвесторами / директор по связям с инвесторами ЮГК,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
UGLD,Курбанов Руслан Магамедович,генеральный директор ООО «Соврудник»,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,28,28,1,1,1,1,0
UPRO,Никонов Василий Владиславович,"генеральный директор, председатель Правления ПАО «Юнипро»",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,0,2
UPRO,Артемьев Игорь Юрьевич,председатель Совета директоров ПАО «Юнипро»,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18,1,1,1,1,1
