ticker,name,kind,episode,organization,start_original,end_original,start_used,end_used,years,note,is_current_company
SVCB,Elena Alexandrovna Cherstvova,professional,1,Поволжский немецкий банк / GE Money Bank,,,,,0,missing_dates_excluded,0
SVCB,Elena Alexandrovna Cherstvova,professional,2,Министерство регионального развития РФ,,,,,0,missing_dates_excluded,0
SVCB,Pavel Barchugov,professional,0,Bank Austria / International Moscow Bank,1995,2008,1995,2008,14,,0
SVCB,Pavel Barchugov,professional,1,Swedbank Russia,2008,,2008,2013,6,end_from_next_start,0
SVCB,Pavel Barchugov,professional,2,Сбербанк,2013,,2013,2024,12,end_at_collection_year,0
SVCB,Pavel Barchugov,professional,3,Renaissance Insurance,,,,,0,missing_dates_excluded,0
SVCB,Pavel Barchugov,professional,4,"ПАО ""Совкомбанк""",,,,,0,missing_dates_excluded,1
SVCB,Mikhail Olegovich Avtukhov,professional,0,"ОАО Инвестбанк ""Открытие"" / Банк ""ФК Открытие""",2010,2015,2010,2015,6,,0
SVCB,Mikhail Olegovich Avtukhov,professional,1,"ПАО ""Совкомбанк""",2015,,2015,2024,10,end_at_collection_year,1
SVCB,Mikhail Kuchment,professional,0,Samsung Electronics,1994,2002,1994,2002,9,,0
SVCB,Mikhail Kuchment,professional,1,М.Видео,2002,2008,2002,2008,7,,0
SVCB,Mikhail Kuchment,professional,2,Home Interior / Hoff,2008,,2008,2015,8,end_from_next_start,0
SVCB,Mikhail Kuchment,professional,3,"ПАО ""Совкомбанк""",2015,,2015,2024,10,end_at_collection_year,1
SVCB,Mikhail Vasilyevich Klyukin,professional,0,"ПАО ""Совкомбанк""",2012,,2012,2024,13,end_at_collection_year,1
SVCB,Aleksey Fisun,professional,0,"ПАО ""Совкомбанк""",2013,,2013,2024,12,end_at_collection_year,1
SVCB,Nikolay Narayan Varma,professional,0,"ПАО ""Совкомбанк""",,,,,0,missing_dates_excluded,1
SVCB,Braverman Anatoly Aleksandrovich,professional,0,ЛУКОЙЛ,,,,,0,missing_dates_excluded,0
SVCB,Braverman Anatoly Aleksandrovich,professional,1,Газпром нефть,,,,,0,missing_dates_excluded,0
SVCB,Braverman Anatoly Aleksandrovich,professional,2,Российский фонд прямых инвестиций (РФПИ),2011,,2011,2017,7,end_from_next_start,0
SVCB,Braverman Anatoly Aleksandrovich,professional,3,Российская венчурная компания (РВК),2020,,2020,2024,5,end_at_collection_year,0
SVCB,Braverman Anatoly Aleksandrovich,professional,4,"ПАО ""Совкомбанк""",2017,,2017,2020,4,end_from_next_start,1
SVCB,Regina von Fleming,professional,0,Axel Springer Russia,,,,,0,missing_dates_excluded,0
SVCB,Regina von Fleming,professional,1,Hurriyet Group,,,,,0,missing_dates_excluded,0
SVCB,Regina von Fleming,professional,2,Delta Capital,,,,,0,missing_dates_excluded,0
SVCB,Regina von Fleming,professional,3,Krone AG,,,,,0,missing_dates_excluded,0
SVCB,Regina von Fleming,professional,4,МТС (MTS),,,,,0,missing_dates_excluded,0
SVCB,Regina von Fleming,professional,5,Группа ЧТПЗ (Chelpipe Group),,,,,0,missing_dates_excluded,0
SVCB,Regina von Fleming,professional,6,"ПАО ""Совкомбанк""",2020,,2020,2024,5,end_at_collection_year,1
SVCB,Regina von Fleming,professional,7,AmCham / public board profiles,,,,,0,missing_dates_excluded,0
SVCB,Joel Raymond Lautier,professional,0,"ПАО ""Совкомбанк""",2020,2022,2020,2022,3,,1
SVCB,Joel Raymond Lautier,professional,1,RGG Capital,2006,,2006,2020,15,end_from_next_start,0
SVCB,Joel Raymond Lautier,professional,2,Европейская электротехника (Yevropeyskaya Elektrotechnika),,,,,0,missing_dates_excluded,0
SVCB,Joel Raymond Lautier,professional,3,Синтез-ОКА (Sintez-OKA),,,,,0,missing_dates_excluded,0
SVCB,Joel Raymond Lautier,professional,4,Русский магний (Russian Magnesium),,,,,0,missing_dates_excluded,0
SVCB,Joel Raymond Lautier,professional,5,Chess / FIDE public profile trail,,,,,0,missing_dates_excluded,0
SVCB,Sergey Nikolaevich Bondarovich,professional,0,AT&T,,,,,0,missing_dates_excluded,0
SVCB,Sergey Nikolaevich Bondarovich,professional,1,МТС,,,,,0,missing_dates_excluded,0
SVCB,Sergey Nikolaevich Bondarovich,professional,2,"ПАО ""Совкомбанк""",2024,,2024,2024,1,end_at_collection_year,1
TATN,Маганов Наиль Ульфатович,professional,0,"НГДУ ""Заинскнефть"" / система ""Татнефти""",1976,1994,1976,1994,19,,0
TATN,Маганов Наиль Ульфатович,professional,1,"ОАО/ПАО ""Татнефть""",1994,2013,1994,2013,20,,1
TATN,Маганов Наиль Ульфатович,professional,2,"ПАО ""Татнефть""",2013,,2013,2024,12,end_at_collection_year,1
TATN,Минниханов Рустам Нургалиевич,professional,0,Республика Татарстан,1996,,1996,2024,29,end_at_collection_year,0
TATN,Минниханов Рустам Нургалиевич,professional,1,"ПАО ""Татнефть""",,,,,0,missing_dates_excluded,1
TATN,Сюбаев Нурислам Зинатулович,professional,0,"ПАО ""Татнефть""",,,,,0,missing_dates_excluded,1
TATN,Халимов Рустам Хамисович,professional,0,"ПАО ""Татнефть""",,,,,0,missing_dates_excluded,1
TATN,Хисамов Раис Салихович,professional,0,"ПАО ""Татнефть""",,,,,0,missing_dates_excluded,1
TATN,Хисамов Раис Салихович,professional,1,Академия наук Республики Татарстан,,,,,0,missing_dates_excluded,0
TATN,Хисамов Раис Салихович,research,0,Академия наук Республики Татарстан / нефтегазовая геология,,,,,0,missing_dates_excluded,
TATN,Нурмухаметов Рафаиль Саитович,professional,0,"ПАО ""Татнефть"" / НГДУ ""Азнакаевскнефть""",,,,,0,missing_dates_excluded,0
TATN,Гайзатуллин Радик Рауфович,professional,0,Министерство финансов Республики Татарстан,,,,,0,missing_dates_excluded,0
TATN,Гайзатуллин Радик Рауфович,professional,1,"ПАО ""Татнефть""",,,,,0,missing_dates_excluded,1
TATN,Галиев Ренат Маратович,professional,0,"ПАО ""Татнефть""",2014,2017,2014,2017,4,,1
TATN,Галиев Ренат Маратович,professional,1,Аппарат Раиса Республики Татарстан,2023,,2023,2024,2,end_at_collection_year,0
TATN,Галиев Ренат Маратович,professional,2,"ПАО ""Татнефть""",2024,,2024,2024,1,end_at_collection_year,1
TATN,Сорокин Валерий Юрьевич,professional,0,"АО ""Связьинвестнефтехим""",,,,,0,missing_dates_excluded,0
TATN,Сорокин Валерий Юрьевич,professional,1,"ПАО ""Татнефть""",2024,,2024,2024,1,end_at_collection_year,1
TATN,Тахаутдинов Шафагат Фахразович,professional,0,"ПАО ""Татнефть""",1965,2013,1965,2013,49,,1
TATN,Тахаутдинов Шафагат Фахразович,professional,1,Республика Татарстан,,,,,0,missing_dates_excluded,0
TATN,Глухова Лариса Юрьевна,professional,0,"АО ""Связьинвестнефтехим""",,,,,0,missing_dates_excluded,0
TATN,Глухова Лариса Юрьевна,professional,1,"ПАО ""Татнефть""",2024,,2024,2024,1,end_at_collection_year,1
TATN,Аглиуллин Фаниль Анварович,professional,0,Государственные органы Республики Татарстан,,,,,0,missing_dates_excluded,0
TATN,Аглиуллин Фаниль Анварович,professional,1,"ПАО ""Татнефть""",2024,,2024,2024,1,end_at_collection_year,1
TATN,Гереч Ласло,professional,0,MOL / G Petroconsulting Kft.,2012,,2012,2024,13,end_at_collection_year,0
TATN,Гереч Ласло,professional,1,"ПАО ""Татнефть""",2024,,2024,2024,1,end_at_collection_year,1
TATN,Неклюдов Сергей Вячеславович,professional,0,PwC,1992,1994,1992,1994,3,,0
TATN,Неклюдов Сергей Вячеславович,professional,1,Deloitte,1994,2021,1994,2021,28,,0
TATN,Неклюдов Сергей Вячеславович,professional,2,"Группа БФКО ""Открытие""",,,,,0,missing_dates_excluded,0
TATN,Неклюдов Сергей Вячеславович,professional,3,Б1 / Beterra,2021,,2021,2024,4,end_at_collection_year,0
TATN,Неклюдов Сергей Вячеславович,professional,4,"ПАО ""Татнефть""",2024,,2024,2024,1,end_at_collection_year,1
TATN,Крюков Валерий Анатольевич,professional,0,Институт экономики и организации промышленного производства СО РАН,,,,,0,missing_dates_excluded,0
TATN,Крюков Валерий Анатольевич,professional,1,НИУ ВШЭ,,,,,0,missing_dates_excluded,0
TATN,Крюков Валерий Анатольевич,professional,2,"ПАО ""Татнефть""",2024,,2024,2024,1,end_at_collection_year,1
TATN,Крюков Валерий Анатольевич,research,0,РАН / НИУ ВШЭ / ИЭОПП СО РАН,,,,,0,missing_dates_excluded,
TATN,Гамиров Дамир Маратович,professional,0,"ПАО ""Татнефть""",2003,2017,2003,2017,15,,1
TATN,Гамиров Дамир Маратович,professional,1,"ПАО ""Татнефть""",2017,2021,2017,2021,5,,1
TATN,Гамиров Дамир Маратович,professional,2,"ПАО ""Татнефть""",2021,,2021,2024,4,end_at_collection_year,1
TATN,Тихтуров Евгений Александрович,professional,0,"ПАО ""Татнефть""",,,,,0,missing_dates_excluded,1
TATN,Мухамадеев Рустам Набиуллович,professional,0,"ПАО ""Татнефть""",,,,,0,missing_dates_excluded,1
TGKA,Ведерчик Вадим Евгеньевич,professional,0,"ПАО ""ТГК-1""",2001,2019,2001,2019,19,,1
TGKA,Ведерчик Вадим Евгеньевич,professional,1,"ПАО ""ТГК-1""",2019,,2019,2024,6,end_at_collection_year,1
TGKA,Маркелов Виталий Анатольевич,professional,0,"ООО ""Газпром трансгаз Томск""",2003,2011,2003,2011,9,,0
TGKA,Маркелов Виталий Анатольевич,professional,1,"ООО ""Газпром инвест Восток""",2011,,2011,2019,9,end_from_next_start,0
TGKA,Маркелов Виталий Анатольевич,professional,2,"ПАО ""Газпром""",2011,,2011,2019,9,end_from_next_start,0
TGKA,Маркелов Виталий Анатольевич,professional,3,"ПАО ""ТГК-1""",2019,,2019,2024,6,end_at_collection_year,1
TGKA,Маркелов Виталий Анатольевич,research,0,,,,,,0,missing_dates_excluded,
TGKA,Бикмурзин Альберт Фяритович,professional,0,"ООО ""Газпром энергохолдинг""",2009,2015,2009,2015,7,,0
TGKA,Бикмурзин Альберт Фяритович,professional,1,"ООО ""Газпром энергохолдинг""",2015,,2015,2016,2,end_from_next_start,0
TGKA,Бикмурзин Альберт Фяритович,professional,2,"ООО ""МОЭК-Финанс""",2015,,2015,2016,2,end_from_next_start,0
TGKA,Бикмурзин Альберт Фяритович,professional,3,"ООО ""МТЭР Холдинг""",2016,,2016,2024,9,end_at_collection_year,0
TGKA,Бикмурзин Альберт Фяритович,research,0,,,,,,0,missing_dates_excluded,
TGKA,Земляной Евгений Николаевич,professional,0,"ООО ""Газпром энергохолдинг""",2015,,2015,2017,3,end_from_next_start,0
TGKA,Земляной Евгений Николаевич,professional,1,"ООО ""ГЭХ Финанс""",2017,,2017,2024,8,end_at_collection_year,0
TGKA,Земляной Евгений Николаевич,professional,2,"ПАО ""ОГК-2""",2015,2016,2015,2016,2,,0
TGKA,Иванников Александр Сергеевич,professional,0,"Комитет экономического развития, промышленной политики и торговли Правительства Санкт-Петербурга",2001,2006,2001,2006,6,,0
TGKA,Иванников Александр Сергеевич,professional,1,"ПАО ""ТГК-1""",2006,2007,2006,2007,2,,1
TGKA,Иванников Александр Сергеевич,professional,2,"ПАО ""Газпром""",2010,,2010,2024,15,end_at_collection_year,0
TGKA,Иванников Александр Сергеевич,research,0,,,,,,0,missing_dates_excluded,
TGKA,Коробкина Ирина Юрьевна,professional,0,"ПАО ""Газпром""",2015,,2015,2024,10,end_at_collection_year,0
TGKA,Коробкина Ирина Юрьевна,professional,1,"ПАО ""Центрэнергохолдинг""",2015,,2015,2024,10,end_at_collection_year,0
TGKA,Осин Никита Юрьевич,professional,0,"ООО ""Газпром энергохолдинг""",2010,2012,2010,2012,3,,0
TGKA,Осин Никита Юрьевич,professional,1,"ОАО/ПАО ""Газпром""",2012,2014,2012,2014,3,,0
TGKA,Осин Никита Юрьевич,professional,2,"ООО ""Газпром энергохолдинг""",2014,,2014,2024,11,end_at_collection_year,0
TGKA,Рогов Александр Владимирович,professional,0,"ПАО ""Газпром""",2015,,2015,2020,6,end_from_next_start,0
TGKA,Рогов Александр Владимирович,professional,1,"ПАО ""МОЭК""",2015,2020,2015,2020,6,,0
TGKA,Рогов Александр Владимирович,professional,2,"ООО ""ГЭХ Индустриальные активы""",2020,,2020,2024,5,end_at_collection_year,0
TGKA,Рогов Александр Владимирович,research,0,,,,,,0,missing_dates_excluded,
TGKA,Симдякин Вадим Михайлович,professional,0,"ПАО ""Газпром""",2023,,2023,2024,2,end_at_collection_year,0
TGKA,Федоров Денис Владимирович,professional,0,"ПАО ""Газпром""",2015,,2015,2024,10,end_at_collection_year,0
TGKA,Федоров Денис Владимирович,professional,1,"ООО ""Газпром энергохолдинг""",2015,,2015,2024,10,end_at_collection_year,0
TGKA,Федоров Денис Владимирович,professional,2,"ПАО ""ТГК-1""",2015,,2015,2024,10,end_at_collection_year,1
TGKA,Федоров Денис Владимирович,research,0,,,,,,0,missing_dates_excluded,
TGKA,Шацкий Павел Олегович,professional,0,"ООО ""Газпром энергохолдинг""",2015,,2015,2016,2,end_from_next_start,0
TGKA,Шацкий Павел Олегович,professional,1,"ПАО ""ТГК-1""",2016,,2016,2017,2,end_from_next_start,1
TGKA,Шацкий Павел Олегович,professional,2,"ООО ""Свободненская ТЭС""",2017,,2017,2024,8,end_at_collection_year,0
TGKA,Максимова Антонина Николаевна,professional,0,"ПАО ""ТГК-1""",2012,,2012,2016,5,end_from_next_start,1
TGKA,Максимова Антонина Николаевна,professional,1,"ПАО ""ТГК-1""",2016,,2016,2024,9,end_at_collection_year,1
TGKA,Максимова Антонина Николаевна,research,0,,,,,,0,missing_dates_excluded,
TGKA,Станишевская Раиса Владимировна,professional,0,"ОАО ""Ленэнерго""",1994,2005,1994,2005,12,,0
TGKA,Станишевская Раиса Владимировна,professional,1,"ОАО/ПАО ""ТГК-1""",2005,,2005,2024,20,end_at_collection_year,1
TGKB,Иванова Юлия Валентиновна,professional,0,ПАО «ТГК-2»,2024,,2024,2024,1,end_at_collection_year,1
